id_municipio,latitude,longitude,fuso_horario,uf,regiao
3556354,-22.887,-46.4124,America/Sao_Paulo,SP,Sudeste
3556404,-21.8322,-46.8913,America/Sao_Paulo,SP,Sudeste
3556453,-23.5993,-47.022,America/Sao_Paulo,SP,Sudeste
3556503,-23.2136,-46.8234,America/Sao_Paulo,SP,Sudeste
3556602,-22.2183,-49.8207,America/Sao_Paulo,SP,Sudeste
3556701,-23.0302,-46.9833,America/Sao_Paulo,SP,Sudeste
3556800,-20.8734,-48.293,America/Sao_Paulo,SP,Sudeste
3556909,-21.1692,-48.6284,America/Sao_Paulo,SP,Sudeste
3556958,-20.1956,-50.4875,America/Sao_Paulo,SP,Sudeste
3557006,-23.5446,-47.4388,America/Sao_Paulo,SP,Sudeste
3557105,-20.4237,-49.9781,America/Sao_Paulo,SP,Sudeste
3557154,-21.0506,-50.0552,America/Sao_Paulo,SP,Sudeste
3200102,-20.0778,-41.1261,America/Sao_Paulo,ES,Sudeste
3200169,-18.5482,-40.9854,America/Sao_Paulo,ES,Sudeste
3200136,-18.9846,-40.7437,America/Sao_Paulo,ES,Sudeste
3200201,-20.758,-41.5382,America/Sao_Paulo,ES,Sudeste
3200300,-20.6396,-40.7543,America/Sao_Paulo,ES,Sudeste
3200359,-19.0618,-41.0209,America/Sao_Paulo,ES,Sudeste
3200409,-20.7955,-40.6425,America/Sao_Paulo,ES,Sudeste
3200508,-21.1523,-41.5693,America/Sao_Paulo,ES,Sudeste
3200607,-19.82,-40.2764,America/Sao_Paulo,ES,Sudeste
3200706,-20.913,-41.1986,America/Sao_Paulo,ES,Sudeste
3200805,-19.5213,-41.0109,America/Sao_Paulo,ES,Sudeste
3200904,-18.7548,-40.8965,America/Sao_Paulo,ES,Sudeste
3201001,-18.5395,-40.3025,America/Sao_Paulo,ES,Sudeste
3201100,-21.1173,-41.6731,America/Sao_Paulo,ES,Sudeste
3201159,-20.1395,-41.2954,America/Sao_Paulo,ES,Sudeste
3201209,-20.8462,-41.1198,America/Sao_Paulo,ES,Sudeste
3201308,-20.2632,-40.4165,America/Sao_Paulo,ES,Sudeste
3201407,-20.6033,-41.2031,America/Sao_Paulo,ES,Sudeste
3201506,-19.5493,-40.6269,America/Sao_Paulo,ES,Sudeste
3201605,-18.5883,-39.7362,America/Sao_Paulo,ES,Sudeste
3201704,-20.3639,-41.2417,America/Sao_Paulo,ES,Sudeste
3201803,-20.6229,-41.6937,America/Sao_Paulo,ES,Sudeste
3201902,-20.3603,-40.6594,America/Sao_Paulo,ES,Sudeste
3202009,-20.6931,-41.8405,America/Sao_Paulo,ES,Sudeste
3202108,-18.3702,-40.836,America/Sao_Paulo,ES,Sudeste
3202207,-19.937,-40.4078,America/Sao_Paulo,ES,Sudeste
3202256,-19.1864,-40.4473,America/Sao_Paulo,ES,Sudeste
3202306,-20.7668,-41.6734,America/Sao_Paulo,ES,Sudeste
3202405,-20.6772,-40.5093,America/Sao_Paulo,ES,Sudeste
3202454,-20.2347,-41.5087,America/Sao_Paulo,ES,Sudeste
3202504,-19.8366,-40.3732,America/Sao_Paulo,ES,Sudeste
3202553,-20.5466,-41.6667,America/Sao_Paulo,ES,Sudeste
3202603,-20.7913,-40.8132,America/Sao_Paulo,ES,Sudeste
3202652,-20.3501,-41.6444,America/Sao_Paulo,ES,Sudeste
3202702,-19.8018,-40.8601,America/Sao_Paulo,ES,Sudeste
3202801,-21.0095,-40.8307,America/Sao_Paulo,ES,Sudeste
3202900,-19.875,-40.8753,America/Sao_Paulo,ES,Sudeste
3203007,-20.3531,-41.5334,America/Sao_Paulo,ES,Sudeste
3203056,-18.907,-40.0759,America/Sao_Paulo,ES,Sudeste
3203106,-20.7994,-41.3948,America/Sao_Paulo,ES,Sudeste
3203130,-19.7577,-40.386,America/Sao_Paulo,ES,Sudeste
3203163,-19.8994,-41.0621,America/Sao_Paulo,ES,Sudeste
3203205,-19.3946,-40.0643,America/Sao_Paulo,ES,Sudeste
3203304,-18.8594,-41.124,America/Sao_Paulo,ES,Sudeste
3203320,-21.0398,-40.8384,America/Sao_Paulo,ES,Sudeste
3203346,-20.4159,-40.67,America/Sao_Paulo,ES,Sudeste
3203353,-19.4114,-40.5456,America/Sao_Paulo,ES,Sudeste
3203403,-21.0628,-41.3615,America/Sao_Paulo,ES,Sudeste
3203502,-18.1303,-40.3668,America/Sao_Paulo,ES,Sudeste
3203601,-18.0965,-40.52,America/Sao_Paulo,ES,Sudeste
3203700,-20.4652,-41.4156,America/Sao_Paulo,ES,Sudeste
3203809,-20.9509,-41.346,America/Sao_Paulo,ES,Sudeste
3203908,-18.715,-40.4053,America/Sao_Paulo,ES,Sudeste
3204005,-19.2229,-40.8534,America/Sao_Paulo,ES,Sudeste
3204054,-18.3004,-39.9574,America/Sao_Paulo,ES,Sudeste
3204104,-18.4141,-40.2171,America/Sao_Paulo,ES,Sudeste
3204203,-20.8334,-40.7268,America/Sao_Paulo,ES,Sudeste
3204252,-18.1253,-40.5458,America/Sao_Paulo,ES,Sudeste
3204302,-21.0964,-41.0468,America/Sao_Paulo,ES,Sudeste
3204351,-19.2719,-40.3366,America/Sao_Paulo,ES,Sudeste
3204401,-20.8556,-40.9388,America/Sao_Paulo,ES,Sudeste
3204500,-20.0999,-40.527,America/Sao_Paulo,ES,Sudeste
3204559,-20.0253,-40.7439,America/Sao_Paulo,ES,Sudeste
3204609,-19.9363,-40.5979,America/Sao_Paulo,ES,Sudeste
3204658,-19.1452,-40.6281,America/Sao_Paulo,ES,Sudeste
3204708,-19.0182,-40.5365,America/Sao_Paulo,ES,Sudeste
3204807,-21.0274,-41.6636,America/Sao_Paulo,ES,Sudeste
3204906,-18.7214,-39.8579,America/Sao_Paulo,ES,Sudeste
3204955,-19.7411,-40.6526,America/Sao_Paulo,ES,Sudeste
3205002,-20.121,-40.3074,America/Sao_Paulo,ES,Sudeste
3205010,-19.1897,-40.0974,America/Sao_Paulo,ES,Sudeste
3205036,-20.669,-41.0179,America/Sao_Paulo,ES,Sudeste
3205069,-20.327,-41.1355,America/Sao_Paulo,ES,Sudeste
3205101,-20.3825,-40.4933,America/Sao_Paulo,ES,Sudeste
3205150,-18.6091,-40.609,America/Sao_Paulo,ES,Sudeste
3205176,-18.9958,-40.3849,America/Sao_Paulo,ES,Sudeste
3205200,-20.3417,-40.2875,America/Sao_Paulo,ES,Sudeste
3205309,-20.3155,-40.3128,America/Sao_Paulo,ES,Sudeste
2500106,-7.51144,-37.6357,America/Sao_Paulo,PB,Nordeste
2500205,-7.0918,-38.1681,America/Sao_Paulo,PB,Nordeste
2500304,-7.03943,-35.6206,America/Sao_Paulo,PB,Nordeste
2500403,-7.05377,-35.7591,America/Sao_Paulo,PB,Nordeste
2500502,-6.94657,-35.5332,America/Sao_Paulo,PB,Nordeste
2500536,-7.73668,-36.0511,America/Sao_Paulo,PB,Nordeste
2500577,-6.89292,-36.0129,America/Sao_Paulo,PB,Nordeste
2500601,-7.42977,-34.9057,America/Sao_Paulo,PB,Nordeste
2500734,-7.55502,-37.0628,America/Sao_Paulo,PB,Nordeste
2500775,-6.78466,-38.0803,America/Sao_Paulo,PB,Nordeste
2500809,-6.84374,-35.3737,America/Sao_Paulo,PB,Nordeste
2500908,-6.82813,-35.7552,America/Sao_Paulo,PB,Nordeste
2501005,-6.54848,-35.7498,America/Sao_Paulo,PB,Nordeste
2501104,-6.96396,-35.6977,America/Sao_Paulo,PB,Nordeste
2501153,-7.11702,-36.9404,America/Sao_Paulo,PB,Nordeste
2501203,-7.04789,-35.9313,America/Sao_Paulo,PB,Nordeste
2501302,-7.54473,-35.7066,America/Sao_Paulo,PB,Nordeste
2501351,-7.07231,-36.725,America/Sao_Paulo,PB,Nordeste
2501401,-6.69209,-34.9381,America/Sao_Paulo,PB,Nordeste
2501500,-6.74775,-35.6246,America/Sao_Paulo,PB,Nordeste
2501534,-6.63484,-36.2601,America/Sao_Paulo,PB,Nordeste
2501609,-6.71816,-36.0671,America/Sao_Paulo,PB,Nordeste
2501575,-7.51809,-35.9913,America/Sao_Paulo,PB,Nordeste
2501708,-7.74603,-36.3209,America/Sao_Paulo,PB,Nordeste
2501807,-7.1238,-34.9293,America/Sao_Paulo,PB,Nordeste
2501906,-6.74261,-35.5166,America/Sao_Paulo,PB,Nordeste
2502003,-6.18515,-37.5348,America/Sao_Paulo,PB,Nordeste
2502052,-6.44572,-38.5521,America/Sao_Paulo,PB,Nordeste
2502102,-7.40982,-38.2113,America/Sao_Paulo,PB,Nordeste
2502151,-7.26365,-36.2357,America/Sao_Paulo,PB,Nordeste
2502201,-6.81601,-38.6453,America/Sao_Paulo,PB,Nordeste
2502300,-6.44176,-37.9234,America/Sao_Paulo,PB,Nordeste
2502409,-7.31341,-38.5133,America/Sao_Paulo,PB,Nordeste
2502508,-7.487,-36.1309,America/Sao_Paulo,PB,Nordeste
2502706,-6.80199,-35.6187,America/Sao_Paulo,PB,Nordeste
2502805,-6.34185,-37.4943,America/Sao_Paulo,PB,Nordeste
2502904,-6.37065,-37.8253,America/Sao_Paulo,PB,Nordeste
2503001,-7.51351,-34.9055,America/Sao_Paulo,PB,Nordeste
2503100,-7.48899,-36.287,America/Sao_Paulo,PB,Nordeste
2503209,-6.98731,-34.8284,America/Sao_Paulo,PB,Nordeste
2503308,-6.91353,-38.676,America/Sao_Paulo,PB,Nordeste
2503407,-7.12128,-37.1563,America/Sao_Paulo,PB,Nordeste
2503506,-6.6386,-35.7778,America/Sao_Paulo,PB,Nordeste
2503555,-7.20721,-37.0604,America/Sao_Paulo,PB,Nordeste
2503605,-6.62115,-35.4581,America/Sao_Paulo,PB,Nordeste
2503704,-6.88004,-38.5577,America/Sao_Paulo,PB,Nordeste
2503753,-6.96016,-37.8009,America/Sao_Paulo,PB,Nordeste
2503803,-7.1025,-35.3272,America/Sao_Paulo,PB,Nordeste
2503902,-7.88503,-36.8242,America/Sao_Paulo,PB,Nordeste
2504009,-7.22196,-35.8731,America/Sao_Paulo,PB,Nordeste
2504033,-6.91624,-35.1673,America/Sao_Paulo,PB,Nordeste
2504074,-7.72049,-36.492,America/Sao_Paulo,PB,Nordeste
2504108,-7.03414,-38.3399,America/Sao_Paulo,PB,Nordeste
2504157,-6.77954,-35.8179,America/Sao_Paulo,PB,Nordeste
2504207,-7.12008,-37.6064,America/Sao_Paulo,PB,Nordeste
2504306,-6.34062,-37.747,America/Sao_Paulo,PB,Nordeste
2504355,-7.41659,-36.0306,America/Sao_Paulo,PB,Nordeste
2504405,-7.55106,-38.5014,America/Sao_Paulo,PB,Nordeste
2504504,-6.89831,-37.606,America/Sao_Paulo,PB,Nordeste
2504603,-7.25746,-34.8999,America/Sao_Paulo,PB,Nordeste
2504702,-7.79078,-36.6581,America/Sao_Paulo,PB,Nordeste
2504801,-7.00712,-37.9346,America/Sao_Paulo,PB,Nordeste
2504850,-7.62365,-36.6064,America/Sao_Paulo,PB,Nordeste
2504900,-7.13902,-35.0857,America/Sao_Paulo,PB,Nordeste
2505006,-6.86686,-36.3619,America/Sao_Paulo,PB,Nordeste
2505105,-6.47647,-36.1515,America/Sao_Paulo,PB,Nordeste
2505238,-6.91292,-35.2502,America/Sao_Paulo,PB,Nordeste
2505204,-6.89058,-35.5215,America/Sao_Paulo,PB,Nordeste
2505279,-6.72325,-35.2639,America/Sao_Paulo,PB,Nordeste
2505303,-7.53075,-38.1962,America/Sao_Paulo,PB,Nordeste
2505352,-6.63161,-35.9101,America/Sao_Paulo,PB,Nordeste
2505402,-7.287,-37.0925,America/Sao_Paulo,PB,Nordeste
2505600,-7.41738,-38.2615,America/Sao_Paulo,PB,Nordeste
2505709,-6.61566,-35.6205,America/Sao_Paulo,PB,Nordeste
2505808,-6.68499,-35.418,America/Sao_Paulo,PB,Nordeste
2505907,-7.09964,-37.7163,America/Sao_Paulo,PB,Nordeste
2506004,-7.02278,-35.8597,America/Sao_Paulo,PB,Nordeste
2506103,-7.34454,-35.7931,America/Sao_Paulo,PB,Nordeste
2506202,-6.39759,-36.4526,America/Sao_Paulo,PB,Nordeste
2506251,-7.58279,-35.7899,America/Sao_Paulo,PB,Nordeste
2506301,-6.85064,-35.485,America/Sao_Paulo,PB,Nordeste
2506400,-7.1233,-35.4222,America/Sao_Paulo,PB,Nordeste
2506509,-7.24833,-36.4923,America/Sao_Paulo,PB,Nordeste
2506608,-7.47957,-38.4059,America/Sao_Paulo,PB,Nordeste
2502607,-7.17184,-38.1478,America/Sao_Paulo,PB,Nordeste
2506707,-7.3889,-37.5079,America/Sao_Paulo,PB,Nordeste
2506806,-7.28144,-35.605,America/Sao_Paulo,PB,Nordeste
2506905,-7.33167,-35.3317,America/Sao_Paulo,PB,Nordeste
2507002,-7.30202,-38.1504,America/Sao_Paulo,PB,Nordeste
2507101,-6.82374,-35.2406,America/Sao_Paulo,PB,Nordeste
2507200,-7.38115,-35.638,America/Sao_Paulo,PB,Nordeste
2507309,-6.61453,-35.289,America/Sao_Paulo,PB,Nordeste
2507408,-6.54577,-37.8036,America/Sao_Paulo,PB,Nordeste
2507507,-7.11509,-34.8641,America/Sao_Paulo,PB,Nordeste
2513653,-6.48362,-38.4764,America/Sao_Paulo,PB,Nordeste
2507606,-7.1713,-35.5686,America/Sao_Paulo,PB,Nordeste
2507705,-7.06092,-36.5793,America/Sao_Paulo,PB,Nordeste
2507804,-6.99269,-36.7166,America/Sao_Paulo,PB,Nordeste
2507903,-7.36176,-35.2321,America/Sao_Paulo,PB,Nordeste
2508000,-7.52983,-37.815,America/Sao_Paulo,PB,Nordeste
2508109,-6.58572,-37.9127,America/Sao_Paulo,PB,Nordeste
2508208,-6.67213,-35.3706,America/Sao_Paulo,PB,Nordeste
2508307,-7.15535,-35.8491,America/Sao_Paulo,PB,Nordeste
2508406,-6.50603,-38.1742,America/Sao_Paulo,PB,Nordeste
2508505,-7.37113,-36.9491,America/Sao_Paulo,PB,Nordeste
2508554,-6.61191,-35.4384,America/Sao_Paulo,PB,Nordeste
2508604,-6.90258,-34.8748,America/Sao_Paulo,PB,Nordeste
2508703,-7.25201,-37.4322,America/Sao_Paulo,PB,Nordeste
2508802,-6.89719,-37.5221,America/Sao_Paulo,PB,Nordeste
2508901,-6.8337,-35.1213,America/Sao_Paulo,PB,Nordeste
2509008,-7.70331,-38.1523,America/Sao_Paulo,PB,Nordeste
2509057,-6.76535,-35.0087,America/Sao_Paulo,PB,Nordeste
2509107,-7.05942,-35.318,America/Sao_Paulo,PB,Nordeste
2509156,-6.82748,-38.3528,America/Sao_Paulo,PB,Nordeste
2509206,-7.18995,-35.7848,America/Sao_Paulo,PB,Nordeste
2509305,-6.59673,-35.0531,America/Sao_Paulo,PB,Nordeste
2509339,-7.12486,-35.7669,America/Sao_Paulo,PB,Nordeste
2509370,-6.54018,-37.7279,America/Sao_Paulo,PB,Nordeste
2509396,-7.26188,-37.351,America/Sao_Paulo,PB,Nordeste
2509404,-7.28517,-35.4832,America/Sao_Paulo,PB,Nordeste
2509503,-7.08848,-35.9592,America/Sao_Paulo,PB,Nordeste
2509602,-7.20402,-38.5838,America/Sao_Paulo,PB,Nordeste
2509701,-7.88363,-37.1184,America/Sao_Paulo,PB,Nordeste
2509800,-7.02525,-35.46,America/Sao_Paulo,PB,Nordeste
2509909,-7.63514,-35.5586,America/Sao_Paulo,PB,Nordeste
2510006,-6.9114,-38.322,America/Sao_Paulo,PB,Nordeste
2510105,-6.45056,-36.2057,America/Sao_Paulo,PB,Nordeste
2510204,-7.47232,-38.0382,America/Sao_Paulo,PB,Nordeste
2510303,-6.67122,-36.422,America/Sao_Paulo,PB,Nordeste
2510402,-7.22118,-37.7406,America/Sao_Paulo,PB,Nordeste
2510501,-6.98434,-36.241,America/Sao_Paulo,PB,Nordeste
2510600,-7.61604,-37.1519,America/Sao_Paulo,PB,Nordeste
2510659,-7.30975,-36.6522,America/Sao_Paulo,PB,Nordeste
2510709,-7.13467,-37.0433,America/Sao_Paulo,PB,Nordeste
2510808,-7.01743,-37.2747,America/Sao_Paulo,PB,Nordeste
2510907,-6.59138,-37.6185,America/Sao_Paulo,PB,Nordeste
2511004,-7.42169,-38.0689,America/Sao_Paulo,PB,Nordeste
2511103,-6.74997,-36.4758,America/Sao_Paulo,PB,Nordeste
2511202,-7.39107,-35.1065,America/Sao_Paulo,PB,Nordeste
2512721,-6.63323,-35.2966,America/Sao_Paulo,PB,Nordeste
2511301,-7.19282,-37.9289,America/Sao_Paulo,PB,Nordeste
2511400,-6.50845,-36.3497,America/Sao_Paulo,PB,Nordeste
2511509,-7.26403,-35.2523,America/Sao_Paulo,PB,Nordeste
2511608,-6.86827,-35.613,America/Sao_Paulo,PB,Nordeste
2511707,-6.84277,-35.531,America/Sao_Paulo,PB,Nordeste
2511806,-6.77922,-35.4906,America/Sao_Paulo,PB,Nordeste
2511905,-7.4664,-34.8151,America/Sao_Paulo,PB,Nordeste
2512002,-7.06658,-36.0668,America/Sao_Paulo,PB,Nordeste
2512036,-6.39876,-38.4909,America/Sao_Paulo,PB,Nordeste
2512077,-6.56401,-38.5111,America/Sao_Paulo,PB,Nordeste
2512101,-6.76606,-37.8003,America/Sao_Paulo,PB,Nordeste
2512200,-7.68826,-37.0801,America/Sao_Paulo,PB,Nordeste
2512309,-7.73175,-37.9886,America/Sao_Paulo,PB,Nordeste
2512408,-7.15479,-35.9543,America/Sao_Paulo,PB,Nordeste
2512507,-7.35029,-35.9031,America/Sao_Paulo,PB,Nordeste
2512606,-7.0224,-37.1458,America/Sao_Paulo,PB,Nordeste
2512705,-6.94992,-35.8011,America/Sao_Paulo,PB,Nordeste
2512747,-6.54269,-35.661,America/Sao_Paulo,PB,Nordeste
2512754,-7.25347,-35.6693,America/Sao_Paulo,PB,Nordeste
2512762,-7.14173,-35.2914,America/Sao_Paulo,PB,Nordeste
2512788,-7.68023,-36.157,America/Sao_Paulo,PB,Nordeste
2512804,-6.44067,-37.6483,America/Sao_Paulo,PB,Nordeste
2512903,-6.80383,-35.0776,America/Sao_Paulo,PB,Nordeste
2513000,-7.10098,-36.8458,America/Sao_Paulo,PB,Nordeste
2513109,-7.35337,-35.4305,America/Sao_Paulo,PB,Nordeste
2513158,-7.7389,-35.8764,America/Sao_Paulo,PB,Nordeste
2513208,-6.5237,-38.0617,America/Sao_Paulo,PB,Nordeste
2513307,-6.7176,-38.6427,America/Sao_Paulo,PB,Nordeste
2513356,-7.621,-38.554,America/Sao_Paulo,PB,Nordeste
2513406,-6.86092,-36.9178,America/Sao_Paulo,PB,Nordeste
2513703,-7.11724,-34.9753,America/Sao_Paulo,PB,Nordeste
2513802,-7.07964,-37.4435,America/Sao_Paulo,PB,Nordeste
2513505,-7.54705,-38.3236,America/Sao_Paulo,PB,Nordeste
2513604,-7.38162,-37.9819,America/Sao_Paulo,PB,Nordeste
2513851,-7.22016,-36.6213,America/Sao_Paulo,PB,Nordeste
2513927,-6.88596,-37.7243,America/Sao_Paulo,PB,Nordeste
2513901,-6.48529,-37.4488,America/Sao_Paulo,PB,Nordeste
2513968,-6.80313,-37.9488,America/Sao_Paulo,PB,Nordeste
2513943,-7.63273,-36.4374,America/Sao_Paulo,PB,Nordeste
2513984,-6.60773,-38.0968,America/Sao_Paulo,PB,Nordeste
2514008,-7.38168,-36.5345,America/Sao_Paulo,PB,Nordeste
2500700,-6.72195,-38.4468,America/Sao_Paulo,PB,Nordeste
2514107,-8.07703,-36.8547,America/Sao_Paulo,PB,Nordeste
2514206,-6.93646,-38.1622,America/Sao_Paulo,PB,Nordeste
2514305,-7.24636,-38.2989,America/Sao_Paulo,PB,Nordeste
2514404,-6.83974,-37.3214,America/Sao_Paulo,PB,Nordeste
2514503,-7.1187,-38.502,America/Sao_Paulo,PB,Nordeste
2514552,-7.73633,-38.0894,America/Sao_Paulo,PB,Nordeste
2514602,-7.1607,-37.3036,America/Sao_Paulo,PB,Nordeste
2514651,-6.21054,-37.3601,America/Sao_Paulo,PB,Nordeste
2514701,-6.76295,-36.7972,America/Sao_Paulo,PB,Nordeste
2514800,-7.38775,-36.8085,America/Sao_Paulo,PB,Nordeste
2514453,-7.25238,-35.3725,America/Sao_Paulo,PB,Nordeste
2514909,-6.92386,-37.0954,America/Sao_Paulo,PB,Nordeste
2515005,-7.24764,-35.2016,America/Sao_Paulo,PB,Nordeste
2515104,-7.11034,-35.8678,America/Sao_Paulo,PB,Nordeste
2515203,-8.15289,-37.0138,America/Sao_Paulo,PB,Nordeste
2515401,-6.85426,-36.4122,America/Sao_Paulo,PB,Nordeste
2515302,-7.09359,-35.228,America/Sao_Paulo,PB,Nordeste
2515500,-7.48034,-36.666,America/Sao_Paulo,PB,Nordeste
2515609,-6.68527,-35.4379,America/Sao_Paulo,PB,Nordeste
2515708,-7.20957,-38.3647,America/Sao_Paulo,PB,Nordeste
2515807,-7.18622,-35.6842,America/Sao_Paulo,PB,Nordeste
2515906,-6.81569,-35.6282,America/Sao_Paulo,PB,Nordeste
2515930,-6.75127,-35.4372,America/Sao_Paulo,PB,Nordeste
2515971,-7.14429,-35.2357,America/Sao_Paulo,PB,Nordeste
2516003,-6.75161,-35.6636,America/Sao_Paulo,PB,Nordeste
2516102,-7.05829,-36.3668,America/Sao_Paulo,PB,Nordeste
2516151,-6.77067,-36.2538,America/Sao_Paulo,PB,Nordeste
2516201,-6.75148,-38.2311,America/Sao_Paulo,PB,Nordeste
2516300,-7.66206,-36.884,America/Sao_Paulo,PB,Nordeste
2516409,-6.48759,-35.6367,America/Sao_Paulo,PB,Nordeste
2516508,-7.20629,-36.8245,America/Sao_Paulo,PB,Nordeste
2516607,-7.62697,-37.8712,America/Sao_Paulo,PB,Nordeste
2516706,-7.22104,-37.2525,America/Sao_Paulo,PB,Nordeste
2516755,-6.93855,-36.6273,America/Sao_Paulo,PB,Nordeste
2516805,-6.5713,-38.5986,America/Sao_Paulo,PB,Nordeste
2516904,-6.51504,-38.4128,America/Sao_Paulo,PB,Nordeste
2517001,-7.69199,-35.6582,America/Sao_Paulo,PB,Nordeste
2517100,-6.76189,-36.9913,America/Sao_Paulo,PB,Nordeste
2517209,-6.50684,-38.2567,America/Sao_Paulo,PB,Nordeste
2505501,-6.7303,-37.5704,America/Sao_Paulo,PB,Nordeste
2517407,-8.07901,-37.1057,America/Sao_Paulo,PB,Nordeste
2700102,-9.262,-37.938,America/Sao_Paulo,AL,Nordeste
2700201,-9.68489,-36.3078,America/Sao_Paulo,AL,Nordeste
2700300,-9.75487,-36.6615,America/Sao_Paulo,AL,Nordeste
2700409,-9.5119,-36.0086,America/Sao_Paulo,AL,Nordeste
2700508,-9.4023,-35.5101,America/Sao_Paulo,AL,Nordeste
2700607,-9.83842,-35.9057,America/Sao_Paulo,AL,Nordeste
2700706,-9.6742,-37.133,America/Sao_Paulo,AL,Nordeste
2700805,-9.57047,-36.4904,America/Sao_Paulo,AL,Nordeste
2700904,-9.82272,-37.277,America/Sao_Paulo,AL,Nordeste
2701001,-9.64308,-36.2125,America/Sao_Paulo,AL,Nordeste
2701100,-9.23342,-36.0162,America/Sao_Paulo,AL,Nordeste
2701209,-9.40121,-36.9911,America/Sao_Paulo,AL,Nordeste
2701308,-9.3994,-36.1559,America/Sao_Paulo,AL,Nordeste
2701357,-8.84723,-35.5685,America/Sao_Paulo,AL,Nordeste
2701407,-9.78451,-36.3525,America/Sao_Paulo,AL,Nordeste
2701506,-9.95542,-36.7926,America/Sao_Paulo,AL,Nordeste
2701605,-9.11932,-37.5967,America/Sao_Paulo,AL,Nordeste
2701704,-9.41504,-36.0826,America/Sao_Paulo,AL,Nordeste
2701803,-9.48476,-37.3773,America/Sao_Paulo,AL,Nordeste
2701902,-9.2556,-36.2983,America/Sao_Paulo,AL,Nordeste
2702009,-9.63348,-36.5845,America/Sao_Paulo,AL,Nordeste
2702108,-8.91806,-35.7214,America/Sao_Paulo,AL,Nordeste
2702207,-9.63715,-35.7994,America/Sao_Paulo,AL,Nordeste
2702306,-10.1276,-36.1717,America/Sao_Paulo,AL,Nordeste
2702355,-9.6178,-36.7697,America/Sao_Paulo,AL,Nordeste
2702405,-9.38534,-37.9987,America/Sao_Paulo,AL,Nordeste
2702504,-9.38465,-37.0965,America/Sao_Paulo,AL,Nordeste
2702553,-9.39089,-36.7644,America/Sao_Paulo,AL,Nordeste
2702603,-9.89859,-36.6815,America/Sao_Paulo,AL,Nordeste
2702702,-10.2935,-36.3028,America/Sao_Paulo,AL,Nordeste
2702801,-9.27281,-35.7139,America/Sao_Paulo,AL,Nordeste
2702900,-9.88404,-36.8316,America/Sao_Paulo,AL,Nordeste
2703007,-8.97823,-35.9373,America/Sao_Paulo,AL,Nordeste
2703106,-9.53768,-36.6372,America/Sao_Paulo,AL,Nordeste
2703205,-10.1235,-36.6597,America/Sao_Paulo,AL,Nordeste
2703304,-9.22594,-37.7509,America/Sao_Paulo,AL,Nordeste
2703403,-9.63545,-37.2076,America/Sao_Paulo,AL,Nordeste
2703502,-8.83951,-35.4591,America/Sao_Paulo,AL,Nordeste
2703601,-9.08746,-35.2634,America/Sao_Paulo,AL,Nordeste
2703700,-9.66224,-37.0046,America/Sao_Paulo,AL,Nordeste
2703759,-10.0133,-36.0142,America/Sao_Paulo,AL,Nordeste
2703809,-9.1328,-35.7474,America/Sao_Paulo,AL,Nordeste
2703908,-8.93297,-35.5669,America/Sao_Paulo,AL,Nordeste
2704005,-9.90696,-36.4803,America/Sao_Paulo,AL,Nordeste
2704104,-9.83291,-36.7413,America/Sao_Paulo,AL,Nordeste
2704203,-9.74098,-36.5121,America/Sao_Paulo,AL,Nordeste
2704302,-9.66599,-35.735,America/Sao_Paulo,AL,Nordeste
2704401,-9.53009,-36.992,America/Sao_Paulo,AL,Nordeste
2704906,-9.44739,-36.3881,America/Sao_Paulo,AL,Nordeste
2704500,-9.00744,-35.2267,America/Sao_Paulo,AL,Nordeste
2704609,-9.23045,-37.3524,America/Sao_Paulo,AL,Nordeste
2704708,-9.70971,-35.8967,America/Sao_Paulo,AL,Nordeste
2704807,-9.58353,-36.3045,America/Sao_Paulo,AL,Nordeste
2705002,-9.11824,-37.7323,America/Sao_Paulo,AL,Nordeste
2705101,-9.15437,-35.5243,America/Sao_Paulo,AL,Nordeste
2705200,-9.39384,-35.8392,America/Sao_Paulo,AL,Nordeste
2705309,-9.31236,-36.8696,America/Sao_Paulo,AL,Nordeste
2705408,-9.60357,-37.2505,America/Sao_Paulo,AL,Nordeste
2705507,-9.30682,-35.9428,America/Sao_Paulo,AL,Nordeste
2705606,-8.94191,-35.664,America/Sao_Paulo,AL,Nordeste
2705705,-9.53686,-37.2971,America/Sao_Paulo,AL,Nordeste
2705804,-9.50357,-37.8301,America/Sao_Paulo,AL,Nordeste
2705903,-10.0572,-36.8101,America/Sao_Paulo,AL,Nordeste
2706000,-9.51954,-37.1954,America/Sao_Paulo,AL,Nordeste
2706109,-9.15884,-37.3556,America/Sao_Paulo,AL,Nordeste
2706208,-9.67493,-37.339,America/Sao_Paulo,AL,Nordeste
2706307,-9.40568,-36.6328,America/Sao_Paulo,AL,Nordeste
2706406,-9.74032,-37.4403,America/Sao_Paulo,AL,Nordeste
2706422,-9.25634,-37.9988,America/Sao_Paulo,AL,Nordeste
2706448,-9.46313,-35.552,America/Sao_Paulo,AL,Nordeste
2706505,-9.24511,-35.4745,America/Sao_Paulo,AL,Nordeste
2706604,-9.36792,-36.3672,America/Sao_Paulo,AL,Nordeste
2706703,-10.2874,-36.5819,America/Sao_Paulo,AL,Nordeste
2706802,-10.406,-36.434,America/Sao_Paulo,AL,Nordeste
2706901,-9.60135,-35.9543,America/Sao_Paulo,AL,Nordeste
2707008,-9.47382,-36.2918,America/Sao_Paulo,AL,Nordeste
